m/z 198	m/z 192	m/z 184	m/z 178	m/z 170	m/z 156	m/z 142	m/z 205	m/z 259	m/z 253	m/z 231	m/z 218	m/z 217	m/z 191	m/z 177	m/z 219	m/z 206	Retention time (min)
37959.554688	113273.820313	47030.964844	142872.46875	64785.957031	83088.03125	90738.546875	135449.171875	174666.796875	131206.0625	140236.671875	171896.3125	272986.90625	181012.390625	176533.796875	152480.390625	87050.585938	69.99876897825195
37461.195313	107659.617188	46365.390625	139973.015625	63822.460938	83284.929688	93961.125	137660.8125	172165.40625	160912.0625	136580.359375	153687.84375	243234.3125	180245.59375	171286.84375	145788.984375	86612.078125	70.0225687320476
37904.636719	109136.835938	48130.390625	142205.65625	64109.960938	85458.632813	92804.125	132709.328125	148761.359375	173650.375	128437.28125	137603.03125	225721.6875	174975.484375	164379.90625	149050.328125	86124.484375	70.04636848584325
38774.695313	108888.304688	47803.960938	139960.28125	63454.5625	84264.226563	92836.15625	136971.171875	139978.890625	193627.671875	131421.921875	139412.5625	219136.875	174181.734375	161255.71875	159095.953125	88340.453125	70.07016823963889
40061.542969	111085.234375	47100.636719	146589.203125	63983.089844	84056.421875	95782.617188	135726.625	130584.765625	209277.40625	136964.171875	155516.5625	230701.390625	177508.40625	162473.359375	167635.453125	89766.960938	70.09396799343455
41897.433594	109297.21875	48272.359375	148551.390625	67312.234375	85802.34375	96149.898438	141234.09375	124074.0625	194917.578125	138213.21875	173027.875	241141.453125	172577.625	157840.0	195996.15625	88065.015625	70.1177677472302
40406.777344	108724.539063	45615.691406	142227.5625	63929.960938	82500.632813	90680.882813	133754.609375	118349.75	171646.4375	137961.6875	190965.796875	250189.53125	173849.90625	165408.0	205627.375	89425.421875	70.14156750102585
40482.761719	110320.484375	46493.40625	149157.578125	66027.226563	86363.453125	92254.0	134729.0625	123068.578125	150601.765625	144890.453125	200921.28125	258598.984375	176826.046875	169949.4375	210070.203125	88867.398438	70.16536725482149
37971.210938	110769.882813	46798.800781	144335.90625	62910.082031	81911.796875	92011.34375	135039.03125	125930.34375	131592.921875	148204.046875	180066.140625	239700.078125	173257.8125	169765.21875	205889.09375	88421.953125	70.18916700861715
37641.273438	112105.78125	45539.886719	148002.8125	64337.914063	81239.40625	91230.53125	132331.359375	128702.992188	125099.429688	149786.34375	161253.625	224326.8125	175099.90625	169713.625	198370.765625	85719.5	70.2129667624128
37143.042969	113083.984375	46613.0625	147980.21875	65618.148438	81732.96875	89883.359375	129590.523438	129308.375	134077.984375	152131.90625	141660.96875	206978.125	174831.578125	169524.203125	192515.578125	87419.210938	70.23676651620846
35562.742188	109715.320313	46662.957031	143905.203125	65798.992188	81974.671875	91457.539063	126659.554688	127287.296875	148760.234375	143729.53125	136239.375	196249.09375	171973.09375	162769.65625	189134.953125	85192.890625	70.2605662700041
37542.015625	110400.6875	47437.9375	148175.15625	66510.679688	83656.320313	91727.507813	125556.046875	123922.992188	166896.375	142460.578125	165673.15625	219463.671875	172828.546875	165298.765625	196782.359375	81713.296875	70.28436602379975
37582.054688	111763.609375	48236.347656	146653.421875	64888.0625	82651.679688	93554.4375	127788.78125	127467.742188	176547.640625	144411.28125	232427.359375	270157.84375	177367.875	166226.25	219903.015625	83349.3125	70.3081657775954
39261.308594	110315.21875	49826.992188	143571.234375	66506.554688	83665.601563	92332.953125	121104.484375	117676.742188	164537.703125	137378.15625	300529.375	323258.28125	165530.125	162689.984375	227242.1875	82221.054688	70.33196553139106
39488.09375	110863.921875	49899.058594	149001.4375	67185.90625	85897.132813	96083.40625	125348.039063	121074.640625	162963.734375	138529.828125	357199.5	376741.03125	172274.3125	166148.171875	230358.796875	87503.328125	70.3557652851867
39123.730469	115641.601563	48698.355469	145500.21875	66748.039063	85302.320313	94918.984375	125669.445313	122544.632813	156476.453125	135471.046875	351606.625	377399.75	173931.09375	166786.53125	200766.6875	85678.367188	70.37956503898235
38449.589844	116842.4375	51744.230469	145892.0	69060.773438	84968.960938	95754.59375	122772.609375	131392.1875	150880.109375	133866.625	288040.4375	346047.03125	180523.84375	165177.09375	170350.828125	85121.007813	70.403364792778
36409.242188	114853.75	48302.660156	146379.171875	66585.875	84082.21875	96436.25	129888.523438	142436.09375	154849.734375	132270.65625	216515.703125	299134.84375	181250.484375	164357.75	153473.390625	82490.78125	70.42716454657366
40109.984375	118506.289063	49856.515625	150116.296875	69812.40625	87063.398438	96871.734375	136037.6875	176810.875	158994.984375	134278.265625	186498.390625	310482.03125	186045.078125	179808.4375	148237.84375	90300.09375	70.45096430036931
40034.550781	119836.203125	52488.609375	156085.046875	69406.585938	87884.632813	96113.523438	142717.703125	223136.703125	171815.484375	142149.1875	177879.28125	346429.09375	191294.71875	193461.4375	147700.59375	90648.125	70.47476405416495
41568.167969	123578.617188	54370.039063	163477.328125	71378.296875	89927.1875	98879.96875	144728.625	261433.421875	176807.5625	158712.84375	184762.484375	414045.25	205285.609375	223036.421875	152420.59375	91150.453125	70.49856380796061
39671.90625	122474.601563	54082.1875	165687.234375	70867.601563	88759.195313	97802.140625	153217.796875	297585.59375	166049.5	172769.578125	199120.515625	458833.625	211287.6875	248541.140625	162731.046875	91661.90625	70.52236356175626
41332.433594	115214.859375	51914.132813	159959.28125	72216.046875	89349.078125	98426.039063	147447.640625	310209.71875	148889.390625	178509.59375	207022.46875	501009.375	218170.625	272678.125	160823.609375	92260.953125	70.54616331555191
39475.964844	117707.945313	52979.859375	165569.859375	72817.726563	89357.492188	99641.515625	148208.828125	308715.96875	138922.046875	173213.84375	215373.90625	495447.1875	217657.78125	271922.90625	171514.25	89792.84375	70.56996306934755
39816.160156	115774.765625	54084.457031	166003.46875	74432.109375	89279.96875	99863.851563	153534.578125	313453.03125	133429.609375	166262.34375	223639.59375	507460.40625	213732.875	272622.0625	169874.953125	90330.3125	70.59376282314321
40312.382813	114443.007813	52326.3125	162793.609375	73105.914063	90187.6875	99845.140625	148508.4375	282707.0	129165.8125	157902.4375	230906.875	474394.71875	201849.5	251207.5	180016.875	91019.96875	70.61756257693887
40973.730469	112188.4375	52071.414063	156915.0	75000.21875	88488.09375	99825.960938	139743.015625	229854.34375	125160.390625	146820.484375	229830.96875	420079.75	195366.953125	232785.71875	174380.15625	90415.9375	70.64136233073451
40889.214844	113557.132813	51533.933594	154108.578125	71717.320313	87661.390625	98993.25	138924.21875	179551.28125	124916.640625	147211.453125	211724.765625	336267.25	189257.515625	208205.3125	172563.703125	91465.460938	70.66516208453015
39604.714844	121282.007813	52396.859375	161483.34375	74422.273438	89823.65625	100236.046875	138967.609375	150261.96875	123199.726563	152099.828125	191433.03125	284472.9375	197291.390625	197932.953125	164780.703125	91464.875	70.68896183832581
40262.304688	120073.296875	50882.316406	164742.828125	72534.617188	87440.90625	99016.539063	140076.546875	140235.5625	127319.367188	170544.5	171669.578125	247828.828125	201865.46875	202199.140625	156635.78125	94204.164063	70.71276159212147
39726.90625	122747.953125	51483.117188	166755.671875	69529.773438	85959.328125	100926.84375	135508.875	124967.757813	123263.578125	179815.53125	149283.09375	224009.03125	211290.234375	201590.234375	143978.65625	92771.953125	70.73656134591711
39515.746094	118478.554688	49022.261719	163385.625	69433.453125	87534.664063	98008.75	136708.375	124441.0	117831.476563	179594.28125	137770.8125	220701.609375	209423.96875	198081.4375	143335.484375	91988.40625	70.76036109971275
38655.8125	120143.226563	47094.023438	155998.1875	69268.328125	87638.734375	98515.570313	135186.265625	119737.507813	116753.875	179463.5	142892.703125	221984.9375	207284.109375	197773.546875	138213.40625	91475.945313	70.78416085350841
37649.613281	118450.695313	49181.132813	148348.65625	68895.164063	84769.875	98824.890625	129404.210938	113121.210938	115541.234375	155806.453125	140999.078125	214997.390625	197567.03125	181888.21875	136675.875	90921.21875	70.80796060730407
37825.726563	114672.695313	47921.007813	138792.921875	66599.210938	82721.109375	95912.289063	129586.726563	111447.734375	112037.148438	146611.796875	138763.640625	212098.765625	189147.234375	172006.671875	130065.859375	91434.117188	70.83176036109971
36604.953125	113240.796875	47529.824219	143272.734375	67800.289063	83709.085938	96042.578125	130245.804688	113699.914063	116840.65625	142264.5	133027.109375	207652.109375	184823.0625	165169.171875	124027.8125	88223.523438	70.85556011489535
37913.796875	117000.90625	49378.664063	147975.84375	68948.515625	83337.054688	93182.328125	131220.890625	106000.523438	120617.054688	134090.625	118087.460938	191296.0625	178348.921875	164147.421875	125916.601563	88821.9375	70.87935986869101
37062.058594	117620.664063	47344.011719	148064.828125	65992.25	80485.21875	90961.25	127882.5625	102194.507813	129230.460938	141261.578125	112349.992188	182983.78125	180910.140625	168559.78125	127323.851563	88977.195313	70.90315962248667
36920.925781	116746.226563	47012.289063	151268.96875	66556.265625	83083.09375	92600.40625	132283.796875	102680.226563	127417.273438	151076.828125	119911.640625	187403.296875	175964.984375	167162.296875	137300.515625	90839.859375	70.92695937628231
36012.492188	115848.398438	46843.992188	155723.859375	64157.832031	83142.453125	91398.453125	132630.875	102425.632813	125502.421875	166801.125	139752.609375	205597.078125	185034.078125	175676.40625	148230.515625	89751.304688	70.95075913007796
35650.367188	115783.828125	48297.464844	162802.359375	64382.679688	83107.382813	91542.492188	135250.046875	103709.585938	116484.695313	177785.703125	162903.59375	229274.03125	184676.171875	182761.0625	153139.53125	87799.046875	70.97455888387361
35006.363281	118416.25	47381.941406	157912.203125	65121.90625	79056.546875	89100.875	133941.375	106549.882813	109532.898438	182485.953125	187049.53125	260719.8125	186716.796875	187531.90625	154312.75	88885.179688	70.99835863766927
36248.621094	119752.4375	48072.710938	151577.0625	62025.394531	80649.351563	91141.21875	132773.71875	108075.914063	108031.523438	173954.71875	185482.5625	268549.53125	185146.40625	186627.046875	150656.0	89078.171875	71.02215839146491
36259.535156	116967.0625	47726.960938	147411.015625	61617.363281	80397.515625	92180.398438	127065.710938	113340.65625	115483.71875	160506.46875	180272.609375	271668.65625	182217.34375	182678.1875	143514.78125	88691.304688	71.04595814526056
35727.777344	116719.5	47119.136719	146664.796875	63340.257813	83595.515625	90963.15625	129111.453125	119507.695313	121293.953125	148949.40625	165532.046875	264055.25	182708.671875	174630.59375	138787.375	86761.164063	71.06975789905621
36239.753906	120192.390625	47482.484375	152628.5625	64734.9375	82823.78125	91752.28125	135267.984375	121725.179688	129161.742188	136382.109375	157168.765625	264304.625	186983.9375	170323.359375	136764.046875	90609.117188	71.09355765285187
36028.925781	120121.773438	46192.886719	158484.90625	61931.078125	81670.625	89567.671875	130434.0	122645.171875	130592.601563	132918.8125	155403.0625	253669.1875	185832.5	169345.90625	139811.46875	92092.65625	71.11735740664751
36531.089844	117456.507813	47975.835938	168364.59375	64758.941406	82777.375	94358.9375	134115.359375	122426.875	134645.859375	132916.46875	160598.875	253077.71875	191616.015625	168332.390625	138769.125	93485.882813	71.14115716044316
37312.636719	112285.328125	45960.503906	167753.9375	63598.355469	83111.804688	93572.734375	133290.234375	119540.570313	123222.820313	131690.8125	162269.921875	234691.890625	190185.734375	166047.765625	144590.359375	94481.632813	71.16495691423881
36550.285156	109437.492188	46052.664063	155177.265625	62657.816406	83102.421875	93135.40625	132188.9375	121884.023438	115210.273438	131002.796875	161224.71875	230656.71875	187507.984375	166560.625	137461.71875	92577.46875	71.18875666803447
34990.316406	109955.523438	45070.875	151082.78125	61740.503906	82740.820313	91025.289063	128713.492188	124650.695313	108088.625	130224.796875	154702.390625	215981.4375	179640.421875	166421.796875	134978.96875	92525.226563	71.21255642183012
36116.378906	109537.898438	44684.535156	147839.484375	60918.988281	80775.648438	89033.835938	127665.507813	121102.15625	105564.070313	130655.875	140844.765625	202864.09375	183966.078125	171775.171875	133590.71875	88620.039063	71.23635617562576
33840.214844	112684.59375	43993.074219	148375.65625	60326.894531	78464.445313	89497.609375	130546.125	122984.132813	106313.398438	133291.3125	125375.929688	193054.453125	186082.390625	185041.328125	132239.9375	91112.117188	71.26015592942142
34519.5625	118931.65625	44105.984375	149568.15625	61233.082031	79117.007813	88055.445313	132350.921875	122107.460938	109494.585938	136189.09375	115870.539063	189090.125	199803.09375	195557.5	131846.59375	90827.195313	71.28395568321707
34336.570313	119143.34375	44984.734375	149301.078125	61259.917969	76121.8125	84899.273438	133571.71875	124582.171875	112402.929688	143140.4375	111752.46875	199086.15625	218457.6875	206458.375	129707.273438	88010.640625	71.30775543701272
35924.082031	125298.835938	43220.472656	155045.78125	59455.722656	79084.90625	85778.296875	133247.453125	123009.710938	115658.015625	144767.546875	112611.078125	206222.953125	243056.046875	211259.9375	136360.125	92322.015625	71.33155519080836
34273.53125	128373.023438	46248.328125	155342.765625	62526.394531	78772.804688	85869.210938	136131.453125	129479.84375	126034.898438	157454.671875	118217.0625	229769.3125	261246.1875	209781.640625	135571.625	91056.101563	71.35535494460402
34117.683594	121830.03125	45871.101563	148989.25	61000.78125	76906.34375	85109.078125	135464.46875	126432.90625	127012.648438	157745.421875	121404.453125	226666.078125	252030.484375	201829.3125	135290.796875	87869.3125	71.37915469839967
35658.691406	119284.320313	44457.5625	147439.84375	63563.796875	78778.789063	84585.3125	134746.09375	128608.429688	132412.859375	161975.671875	123065.820313	228343.984375	234862.09375	188751.609375	139327.6875	86966.703125	71.40295445219532
34465.976563	115291.828125	45393.832031	144884.8125	60316.285156	78148.773438	86460.828125	131068.195313	126089.226563	126951.820313	154516.484375	128110.148438	228624.34375	218533.84375	179104.125	136603.28125	86000.195313	71.42675420599097
35446.484375	115293.546875	46075.164063	143627.09375	60865.84375	80415.4375	86912.734375	132396.21875	131627.3125	134153.1875	153401.296875	136264.4375	234056.140625	201440.484375	177240.0	136857.375	88359.351563	71.45055395978662
34797.652344	111265.820313	45816.855469	139762.453125	60554.519531	76921.367188	86106.976563	126863.21875	138013.875	129542.0	146366.6875	143330.890625	249722.78125	192500.765625	182577.640625	135668.40625	86952.101563	71.47435371358227
35017.066406	113770.453125	44670.425781	145663.546875	61332.796875	81116.390625	89462.679688	127376.757813	156565.1875	121426.554688	145344.984375	146075.65625	265972.09375	192491.75	183176.78125	131494.171875	86143.453125	71.49815346737793
34027.410156	108496.289063	43713.8125	141244.234375	62197.554688	80365.648438	88241.015625	127820.773438	167902.328125	108046.367188	135600.5625	138682.484375	268128.0625	188428.671875	189645.15625	127862.609375	85341.414063	71.52195322117358
33672.542969	111193.703125	45432.003906	142104.734375	60956.277344	83526.132813	87755.867188	131417.71875	181094.0625	99407.390625	132256.0	132899.03125	271847.125	188506.484375	188534.15625	127752.929688	87767.953125	71.54575297496922
33189.777344	110129.234375	46546.457031	141605.59375	61704.996094	83809.726563	89312.421875	132313.84375	182484.5	93526.359375	130291.5	133217.3125	275074.34375	185746.703125	185688.578125	127245.023438	87310.085938	71.56955272876488
34311.242188	110814.382813	46204.289063	139135.0625	62745.722656	81495.828125	88534.171875	133508.546875	185568.265625	95078.195313	131894.015625	137108.28125	287010.6875	185244.46875	180258.328125	132371.4375	86250.71875	71.59335248256053
33789.527344	111694.671875	47076.628906	143301.578125	65025.949219	82064.117188	89560.484375	138106.078125	179222.078125	95979.359375	138662.6875	147576.546875	296821.65625	190576.4375	180937.3125	138575.9375	90230.21875	71.61715223635618
35015.09375	117013.085938	49165.605469	150057.828125	66857.0625	80816.039063	88907.804688	140616.6875	172534.171875	103374.265625	158018.0	163087.25	330549.125	193894.75	182946.328125	146594.640625	89361.921875	71.64095199015182
36118.363281	113410.71875	47112.460938	148390.34375	69529.164063	79669.492188	90320.710938	138021.125	160808.421875	105524.882813	179837.8125	180870.390625	363678.8125	193944.9375	183230.828125	159219.609375	93836.570313	71.66475174394748
35808.25	116542.835938	48134.59375	147696.046875	68924.039063	80919.90625	91279.382813	142274.234375	157602.796875	117737.242188	207122.515625	198039.515625	394762.96875	198537.90625	186623.90625	155916.15625	94708.828125	71.68855149774313
36981.417969	117048.03125	48587.675781	146498.15625	69126.890625	81063.828125	92901.703125	140812.65625	150167.828125	122516.132813	208722.640625	185647.859375	377799.71875	204499.171875	186030.984375	149908.359375	96165.125	71.71235125153878
36454.664063	118079.460938	49055.375	143691.6875	70105.390625	79005.3125	93892.03125	141900.1875	142638.4375	119133.15625	195468.609375	163634.859375	334890.5625	208291.765625	185571.09375	141557.4375	95587.101563	71.73615100533442
35436.324219	118918.34375	49773.378906	142431.640625	72170.875	81138.8125	96772.3125	143076.859375	144147.1875	113263.132813	182823.890625	139434.484375	279318.125	205649.015625	181860.796875	138291.171875	96240.976563	71.75995075913008
35249.617188	111787.195313	45394.691406	140724.40625	67905.640625	77241.9375	95836.835938	136918.484375	146579.53125	104279.367188	174952.84375	130252.773438	262296.21875	203043.390625	183046.203125	127954.367188	92710.015625	71.78375051292574
35634.558594	113634.289063	47234.496094	145992.21875	68291.546875	81365.484375	99432.328125	141388.484375	158438.609375	99158.695313	168689.640625	125628.09375	257910.84375	191449.125	180706.296875	132772.8125	92868.234375	71.80755026672138
36477.296875	115066.15625	47433.625	146002.296875	66870.671875	77448.585938	92528.34375	135170.421875	159357.0	102257.929688	160414.875	133669.796875	287520.875	184748.359375	192527.34375	135108.46875	92301.648438	71.83135002051702
33643.003906	113501.8125	45152.359375	149542.28125	65831.789063	78780.835938	92500.125	137004.6875	169108.296875	106071.421875	156814.8125	146777.921875	324460.71875	190250.78125	197984.125	137743.921875	87108.726563	71.85514977431268
33240.964844	113659.773438	45963.167969	154289.59375	64692.441406	80050.859375	93635.828125	141402.40625	167253.0	113007.859375	160491.359375	156379.46875	345638.03125	191104.078125	199495.828125	138195.890625	87679.0625	71.87894952810834
36080.515625	119152.554688	47409.796875	156639.765625	68521.5625	82480.359375	90498.671875	137676.453125	163276.6875	109964.4375	166116.109375	164080.375	352025.4375	192372.484375	196228.078125	141305.5625	87526.046875	71.90274928190398
33029.949219	116820.171875	47374.953125	152643.140625	67103.148438	81933.601563	88513.742188	134938.140625	149426.796875	104099.460938	164973.59375	156198.71875	326924.71875	193578.71875	196649.640625	140751.40625	87475.054688	71.92654903569962
34727.804688	125576.539063	46033.085938	151665.75	68448.070313	84531.476563	87708.5625	132481.75	138731.625	104184.953125	163861.84375	147587.03125	289788.5625	193175.046875	198361.296875	134178.703125	91255.398438	71.95034878949528
34792.332031	129569.367188	45447.898438	150382.703125	69185.234375	83750.351563	87400.0625	131915.734375	139185.828125	108621.617188	154713.6875	133145.8125	247420.609375	198049.734375	197127.53125	128974.390625	91912.125	71.97414854329094
34802.335938	129472.515625	43774.460938	147608.328125	67324.125	81764.34375	87254.03125	135494.46875	143351.578125	125279.679688	144734.234375	118898.125	209775.265625	203514.953125	197685.703125	126061.585938	92348.335938	71.99794829708658
32616.0625	130808.640625	43400.832031	146318.34375	68057.695313	82554.875	87500.984375	135101.421875	157470.9375	135971.265625	139111.3125	112592.914063	199867.09375	206105.296875	203634.46875	126863.5	91229.234375	72.02174805088222
34600.476563	129878.320313	45791.335938	145520.109375	69656.523438	81918.9375	89862.226563	134388.3125	161267.953125	146040.140625	144413.3125	114240.023438	199988.09375	207672.40625	201693.328125	123028.882813	89452.765625	72.04554780467788
35658.566406	123648.804688	46411.847656	140890.5	70200.0625	80688.851563	87261.617188	129801.453125	151546.734375	147453.296875	146114.15625	112076.6875	196992.5625	204947.015625	192254.390625	120166.367188	89913.242188	72.06934755847354
35003.703125	121478.195313	46436.46875	138615.734375	70297.140625	80970.375	88619.460938	128212.171875	136850.53125	139057.84375	149421.828125	109834.695313	197567.671875	191168.4375	178509.296875	119024.757813	89214.835938	72.09314731226918
37877.132813	121000.382813	48118.234375	141758.578125	71884.476563	83171.015625	90084.492188	128192.992188	124373.335938	140273.84375	168459.4375	113165.203125	193829.34375	189253.015625	170606.40625	123249.070313	90572.0625	72.11694706606482
36547.84375	117163.179688	46897.734375	143796.6875	69009.9375	83413.46875	91570.148438	129959.4375	118987.742188	127351.296875	177034.0625	112414.882813	204432.734375	185831.71875	168835.71875	122023.570313	88501.742188	72.14074681986048
35813.316406	118726.148438	45785.054688	145852.203125	64880.019531	82432.820313	89458.640625	128806.578125	112448.960938	114212.335938	176141.171875	113001.523438	194911.171875	183550.453125	163673.09375	130056.8125	92456.742188	72.16454657365614
35967.871094	118215.789063	45783.34375	151336.8125	62653.273438	80966.6875	88374.398438	139217.59375	124853.15625	106308.132813	187414.921875	120806.195313	204587.15625	192506.890625	175051.96875	139037.203125	91262.789063	72.18834632745178
36260.035156	124980.742188	45449.105469	159962.421875	63750.175781	82373.882813	90682.734375	140980.046875	128250.890625	95388.195313	182785.109375	127819.984375	200226.46875	196819.5	180791.390625	145606.828125	93348.421875	72.21214608124743
34049.671875	121240.875	44531.289063	157994.96875	60926.632813	81075.789063	87654.367188	148441.96875	142379.15625	93686.734375	183120.140625	135670.1875	205654.640625	212089.796875	194316.25	151403.484375	91518.460938	72.23594583504308
34380.695313	114905.875	43775.886719	150002.703125	59486.300781	80396.710938	86820.421875	145420.84375	146789.546875	92235.9375	178258.328125	146167.265625	212560.953125	209642.578125	196843.46875	152572.578125	92774.453125	72.25974558883874
35163.730469	117631.882813	45207.808594	146797.0	61021.605469	86258.53125	88429.671875	140225.1875	142991.390625	90351.054688	166968.09375	149553.84375	206994.421875	204041.265625	189168.6875	149105.53125	91481.257813	72.28354534263438
35635.003906	115661.671875	46082.917969	143653.046875	63886.726563	89719.421875	91363.109375	140921.171875	141558.234375	89144.6875	151569.375	147651.0625	206729.203125	196608.71875	187486.21875	143933.09375	89588.179688	72.30734509643003
35320.457031	115785.851563	45298.640625	146225.734375	66991.125	91292.085938	91324.242188	132381.9375	135798.703125	91955.515625	149591.78125	146881.671875	203227.859375	192738.5	172016.71875	140332.96875	90431.96875	72.33114485022568
36330.585938	117621.453125	46045.269531	143658.5	63770.09375	89813.390625	89852.46875	126497.164063	130524.179688	91208.265625	141690.265625	139806.953125	199568.34375	192712.84375	174424.28125	136576.0	90516.5625	72.35494460402134
35035.320313	113199.773438	46664.707031	140489.03125	64965.957031	87464.617188	90983.304688	133309.03125	130775.390625	93493.09375	144834.8125	132729.9375	194165.265625	190419.640625	168118.4375	127703.09375	88895.679688	72.37874435781698
34309.003906	108765.953125	46938.378906	136686.28125	61806.726563	81484.390625	90697.132813	127262.148438	120864.25	94437.078125	134381.296875	114105.484375	179890.140625	182110.21875	160706.828125	124237.914063	88289.671875	72.40254411161263
35668.847656	113830.453125	47288.113281	138489.671875	63622.078125	83729.757813	92137.265625	128340.195313	119488.734375	103115.0625	135781.3125	112132.210938	179861.125	180592.515625	158038.421875	128458.695313	88147.921875	72.42634386540828
35887.042969	113114.382813	47036.617188	135921.96875	62392.855469	80756.28125	91512.914063	127232.015625	112217.84375	109545.945313	137686.703125	105981.984375	175099.203125	186446.296875	160906.390625	126300.703125	87420.070313	72.45014361920394
36138.886719	116086.632813	48216.328125	137338.953125	62836.636719	81460.757813	91971.492188	130981.203125	105799.75	110263.0625	137145.5625	105490.039063	175236.109375	194471.015625	159834.8125	126897.820313	90060.757813	72.47394337299959
34632.570313	120781.015625	50064.335938	141373.078125	63705.761719	83707.65625	95112.453125	136584.46875	101877.125	114559.703125	133598.625	102989.015625	173122.609375	204404.703125	161490.859375	129994.546875	89222.085938	72.49774312679523
37323.035156	125703.960938	52899.910156	143423.734375	65446.535156	85577.070313	95845.203125	142379.734375	100667.40625	122478.21875	135755.265625	102469.617188	181423.296875	220472.0	163684.046875	130776.648438	94641.242188	72.52154288059089
37579.328125	120659.34375	52240.5625	140417.703125	64795.914063	83985.085938	93773.734375	144057.453125	103196.226563	116888.132813	133978.875	103563.8125	177687.71875	223140.65625	167880.953125	129280.679688	93722.984375	72.54534263438654
38184.535156	116485.21875	53093.097656	136973.484375	65923.742188	83146.890625	90918.875	139187.734375	102007.296875	110853.898438	128728.070313	100839.039063	172644.453125	212966.671875	165585.71875	122684.65625	91761.070313	72.56914238818219
37354.960938	115496.414063	53718.855469	136472.453125	69176.671875	84045.960938	93328.984375	137731.78125	103797.789063	106712.390625	123840.726563	100505.40625	168210.671875	195113.828125	160481.28125	121461.523438	88659.359375	72.59294214197783
39617.074219	114340.648438	54831.695313	136605.15625	70010.820313	87594.421875	93979.453125	131790.515625	103697.492188	101523.664063	123653.179688	100678.757813	170490.28125	187013.390625	159017.359375	122431.367188	86187.375	72.61674189577349
41337.921875	116763.523438	55759.472656	134804.328125	72274.75	87691.90625	94570.984375	130576.140625	102488.710938	103691.914063	125229.890625	100781.726563	166525.015625	176568.875	155774.4375	125850.71875	90205.25	72.64054164956914
40625.050781	120684.4375	56506.488281	138947.8125	71098.84375	87554.945313	95789.460938	129648.617188	102425.625	108800.015625	139257.46875	108636.757813	176530.828125	176158.984375	157730.296875	126199.65625	86617.945313	72.6643414033648
38418.21875	119321.679688	54027.65625	134605.0625	71859.632813	87540.398438	94633.609375	127602.773438	95235.617188	110313.882813	158919.21875	116063.320313	188917.890625	171454.46875	159283.828125	130350.5	84084.375	72.68814115716044
40661.9375	122628.242188	55149.734375	136265.328125	69835.015625	85947.929688	94635.789063	122462.898438	92351.046875	117184.226563	192273.34375	123078.429688	220312.84375	172368.875	164692.703125	132090.1875	86910.164063	72.71194091095609
42544.035156	117183.109375	56342.886719	137130.15625	72199.664063	89531.03125	95395.648438	126725.554688	97129.40625	131486.515625	227771.65625	131428.5625	250063.078125	175246.265625	168832.578125	136371.015625	86564.109375	72.73574066475175
43294.3125	117559.1875	56951.941406	138593.484375	71048.851563	89389.445313	100088.71875	126579.109375	96808.984375	134314.015625	235953.53125	128780.804688	253989.109375	173697.0625	168304.84375	135561.015625	87929.125	72.7595404185474
43364.328125	111221.53125	55308.34375	132780.4375	72747.359375	91178.46875	101448.953125	126093.992188	101205.492188	134142.671875	223206.5625	125568.429688	239242.0	176411.03125	165205.0	131308.3125	87073.359375	72.78334017234305
42651.335938	106690.6875	57692.128906	131288.703125	73013.390625	91787.984375	103829.984375	126110.507813	100465.710938	124577.234375	197276.203125	116747.46875	210280.609375	171527.75	158271.109375	131937.078125	85709.757813	72.80713992613869
42692.101563	110144.609375	58552.832031	136111.578125	73104.328125	90533.34375	106718.078125	124145.304688	102086.109375	114371.171875	170126.671875	106029.046875	186998.046875	173251.5625	152167.0	133454.9375	89054.257813	72.83093967993435
43239.0	110905.125	57788.847656	136635.90625	72417.96875	93085.617188	104640.578125	124237.40625	102324.171875	107395.273438	168632.015625	106345.078125	176252.09375	176502.609375	155086.75	136216.0	88856.703125	72.85473943373
38529.179688	111210.453125	54566.941406	136341.625	72446.523438	92607.804688	110165.601563	129106.328125	111005.226563	115285.859375	175026.546875	111144.289063	183479.421875	183767.265625	158902.96875	139361.3125	86549.429688	72.87853918752565
40359.679688	111610.757813	52866.601563	132831.890625	69624.117188	92920.007813	109665.28125	126791.117188	119013.59375	125312.078125	189434.1875	121752.757813	195395.78125	189233.234375	156822.078125	141486.515625	87715.929688	72.90233894132129
39138.738281	114448.28125	52293.449219	131557.90625	67235.625	91536.828125	109738.8125	128893.8125	129864.171875	138591.671875	198399.6875	133570.328125	211766.109375	200530.84375	162354.46875	145536.71875	86253.976563	72.92613869511695
38723.488281	116971.867188	51317.054688	134847.125	65988.398438	90551.929688	104438.828125	130805.039063	156715.609375	162863.953125	206003.15625	144180.265625	236923.09375	202086.0625	170128.09375	144626.953125	87462.578125	72.9499384489126
40025.980469	115197.375	50929.984375	139134.875	65697.046875	84659.1875	99755.625	129981.570313	191186.6875	178068.78125	196870.546875	162046.703125	286480.3125	203085.765625	180707.3125	148729.390625	90329.890625	72.97373820270825
37393.851563	115067.507813	48891.96875	136532.6875	66188.304688	84912.140625	95264.070313	135050.4375	217571.21875	189000.65625	181513.640625	173997.859375	339741.03125	204791.640625	189585.375	144239.234375	86319.148438	72.99753795650389
